			Lead Left	Lead Right
-------------------------------------------
DIPS
1110.	 71.9 	 C0 - 1.5 mA	 C1 - 5.5 mA 	 (0.16 / 0.18) 
1111.	 71.9 	 C0 - 3.5 mA	 C0 - 5.0 mA 	 (0.20 / 0.03) 
1112.	 71.9 	 C0 - 3.0 mA	 C1 - 3.5 mA 	 (0.19 / 0.13) 
1113.	 71.9 	 C2 - 1.5 mA	 C2 - 2.0 mA 	 (0.98 / 0.37) 
1114.	 71.9 	 C0 - 3.5 mA	 C1 - 1.5 mA 	 (0.20 / 0.07) 
1115.	 71.8 	 C3 - 2.0 mA	 C3 - 4.5 mA 	 (1.00 / 0.63) 
1116.	 71.7 	 C3 - 4.5 mA	 C1 - 2.5 mA 	 (0.97 / 0.11) 
1117.	 71.7 	 C0 - 3.5 mA	 C1 - 3.0 mA 	 (0.20 / 0.12) 
1118.	 71.7 	 C3 - 3.0 mA	 C2 - 3.5 mA 	 (1.00 / 0.39) 
1119.	 71.5 	 C3 - 2.0 mA	 C3 - 4.0 mA 	 (1.00 / 0.64) 
1120.	 71.4 	 C3 - 4.0 mA	 C2 - 2.0 mA 	 (0.98 / 0.37) 
1121.	 71.4 	 C1 - 2.0 mA	 C0 - 5.5 mA 	 (0.60 / 0.03) 
1122.	 71.2 	 C3 - 2.5 mA	 C0 - 3.5 mA 	 (1.00 / 0.01) 
1123.	 71.1 	 C0 - 3.0 mA	 C2 - 2.0 mA 	 (0.19 / 0.37) 
1124.	 71.1 	 C0 - 1.5 mA	 C0 - 3.5 mA 	 (0.16 / 0.01) 
1125.	 71.1 	 C3 - 3.5 mA	 C2 - 2.5 mA 	 (0.99 / 0.38) 
1126.	 71.0 	 C0 - 2.5 mA	 C2 - 2.5 mA 	 (0.19 / 0.38) 
1127.	 70.9 	 C0 - 3.0 mA	 C2 - 1.5 mA 	 (0.19 / 0.35) 
1128.	 70.9 	 C3 - 1.5 mA	 C3 - 4.5 mA 	 (1.00 / 0.63) 
1129.	 70.9 	 C3 - 1.5 mA	 C2 - 5.5 mA 	 (1.00 / 0.39) 
1130.	 70.8 	 C3 - 2.0 mA	 C3 - 3.0 mA 	 (1.00 / 0.66) 
1131.	 70.8 	 C3 - 2.0 mA	 C3 - 2.5 mA 	 (1.00 / 0.67) 
1132.	 70.8 	 C3 - 2.5 mA	 C2 - 4.0 mA 	 (1.00 / 0.39) 
1133.	 70.8 	 C3 - 2.0 mA	 C3 - 3.5 mA 	 (1.00 / 0.65) 
1134.	 70.7 	 C3 - 3.5 mA	 C2 - 1.5 mA 	 (0.99 / 0.35) 
1135.	 70.7 	 C3 - 3.0 mA	 C1 - 4.5 mA 	 (1.00 / 0.15) 
1136.	 70.7 	 C3 - 4.0 mA	 C1 - 2.0 mA 	 (0.98 / 0.08) 
1137.	 70.6 	 C3 - 2.0 mA	 C2 - 5.0 mA 	 (1.00 / 0.39) 
1138.	 70.5 	 C0 - 2.0 mA	 C1 - 4.5 mA 	 (0.18 / 0.15) 
1139.	 70.5 	 C3 - 1.5 mA	 C3 - 4.0 mA 	 (1.00 / 0.64) 
1140.	 70.4 	 C1 - 2.0 mA	 C1 - 2.5 mA 	 (0.60 / 0.11) 
1141.	 70.3 	 C3 - 4.0 mA	 C1 - 2.5 mA 	 (0.98 / 0.11) 
1142.	 70.3 	 C1 - 1.5 mA	 C0 - 5.0 mA 	 (0.64 / 0.03) 
1143.	 70.3 	 C1 - 1.5 mA	 C1 - 1.5 mA 	 (0.64 / 0.07) 
1144.	 70.2 	 C0 - 2.0 mA	 C0 - 4.0 mA 	 (0.18 / 0.02) 
1145.	 70.1 	 C1 - 1.5 mA	 C1 - 3.0 mA 	 (0.64 / 0.12) 
1146.	 70.0 	 C0 - 2.0 mA	 C2 - 3.0 mA 	 (0.18 / 0.39) 
1147.	 70.0 	 C3 - 3.5 mA	 C1 - 3.0 mA 	 (0.99 / 0.12) 
1148.	 70.0 	 C0 - 3.5 mA	 C0 - 5.5 mA 	 (0.20 / 0.03) 
1149.	 70.0 	 C0 - 1.5 mA	 C2 - 3.5 mA 	 (0.16 / 0.39) 
1150.	 69.9 	 C3 - 2.0 mA	 C3 - 2.0 mA 	 (1.00 / 0.69) 
1151.	 69.9 	 C3 - 3.5 mA	 C0 - 5.5 mA 	 (0.99 / 0.03) 
1152.	 69.9 	 C3 - 3.0 mA	 C1 - 4.0 mA 	 (1.00 / 0.14) 
1153.	 69.8 	 C3 - 3.5 mA	 C2 - 2.0 mA 	 (0.99 / 0.37) 
1154.	 69.8 	 C3 - 3.0 mA	 C2 - 3.0 mA 	 (1.00 / 0.39) 
1155.	 69.7 	 C3 - 1.5 mA	 C3 - 3.5 mA 	 (1.00 / 0.65) 
1156.	 69.7 	 C1 - 2.0 mA	 C1 - 2.0 mA 	 (0.60 / 0.08) 
1157.	 69.7 	 C3 - 1.5 mA	 C3 - 3.0 mA 	 (1.00 / 0.66) 
1158.	 69.5 	 C3 - 1.5 mA	 C3 - 2.5 mA 	 (1.00 / 0.67) 
1159.	 69.3 	 C3 - 1.5 mA	 C2 - 5.0 mA 	 (1.00 / 0.39) 
1160.	 69.0 	 C0 - 1.5 mA	 C1 - 5.0 mA 	 (0.16 / 0.17) 
1161.	 69.0 	 C3 - 2.5 mA	 C1 - 5.5 mA 	 (1.00 / 0.18) 
1162.	 69.0 	 C3 - 2.0 mA	 C2 - 4.5 mA 	 (1.00 / 0.39) 
1163.	 68.7 	 C3 - 2.0 mA	 C3 - 1.5 mA 	 (1.00 / 0.72) 
1164.	 68.6 	 C0 - 3.5 mA	 C1 - 2.5 mA 	 (0.20 / 0.11) 
1165.	 68.5 	 C3 - 2.5 mA	 C2 - 3.5 mA 	 (1.00 / 0.39) 
1166.	 68.4 	 C2 - 1.5 mA	 C0 - 5.0 mA 	 (0.98 / 0.03) 
1167.	 68.3 	 C3 - 3.0 mA	 C2 - 2.5 mA 	 (1.00 / 0.38) 
1168.	 68.3 	 C1 - 1.5 mA	 C0 - 5.5 mA 	 (0.64 / 0.03) 
1169.	 68.3 	 C3 - 1.5 mA	 C3 - 2.0 mA 	 (1.00 / 0.69) 
1170.	 68.3 	 C2 - 1.5 mA	 C1 - 1.5 mA 	 (0.98 / 0.07) 
1171.	 68.3 	 C0 - 2.5 mA	 C1 - 3.5 mA 	 (0.19 / 0.13) 
1172.	 68.2 	 C3 - 3.5 mA	 C1 - 2.0 mA 	 (0.99 / 0.08) 
1173.	 68.0 	 C0 - 3.0 mA	 C1 - 1.5 mA 	 (0.19 / 0.07) 
1174.	 68.0 	 C3 - 3.5 mA	 C1 - 2.5 mA 	 (0.99 / 0.11) 
1175.	 68.0 	 C0 - 3.0 mA	 C0 - 5.0 mA 	 (0.19 / 0.03) 
1176.	 67.9 	 C0 - 3.5 mA	 C1 - 2.0 mA 	 (0.20 / 0.08) 
1177.	 67.9 	 C3 - 2.0 mA	 C0 - 1.5 mA 	 (1.00 / 0.00) 
1178.	 67.9 	 C3 - 3.0 mA	 C1 - 3.5 mA 	 (1.00 / 0.13) 
1179.	 67.9 	 C2 - 1.5 mA	 C1 - 3.0 mA 	 (0.98 / 0.12) 
1180.	 67.8 	 C0 - 2.0 mA	 C1 - 4.0 mA 	 (0.18 / 0.14) 
1181.	 67.8 	 C3 - 2.0 mA	 C0 - 2.0 mA 	 (1.00 / 0.00) 
1182.	 67.7 	 C0 - 2.5 mA	 C2 - 2.0 mA 	 (0.19 / 0.37) 
1183.	 67.6 	 C0 - 3.0 mA	 C1 - 3.0 mA 	 (0.19 / 0.12) 
1184.	 67.4 	 C3 - 2.5 mA	 C1 - 5.0 mA 	 (1.00 / 0.17) 
1185.	 67.4 	 C3 - 3.0 mA	 C1 - 1.5 mA 	 (1.00 / 0.07) 
1186.	 67.4 	 C3 - 1.5 mA	 C2 - 4.5 mA 	 (1.00 / 0.39) 
1187.	 67.3 	 C0 - 2.5 mA	 C2 - 1.5 mA 	 (0.19 / 0.35) 
1188.	 67.2 	 C0 - 2.0 mA	 C0 - 4.5 mA 	 (0.18 / 0.02) 
1189.	 67.2 	 C0 - 2.0 mA	 C2 - 2.5 mA 	 (0.18 / 0.38) 
1190.	 67.1 	 C3 - 2.5 mA	 C0 - 4.0 mA 	 (1.00 / 0.02) 
1191.	 67.0 	 C3 - 2.0 mA	 C2 - 4.0 mA 	 (1.00 / 0.39) 
1192.	 67.0 	 C1 - 1.5 mA	 C1 - 2.5 mA 	 (0.64 / 0.11) 
1193.	 66.9 	 C3 - 3.0 mA	 C2 - 1.5 mA 	 (1.00 / 0.35) 
1194.	 66.8 	 C3 - 3.0 mA	 C0 - 5.0 mA 	 (1.00 / 0.03) 
1195.	 66.5 	 C3 - 3.0 mA	 C2 - 2.0 mA 	 (1.00 / 0.37) 
1196.	 66.5 	 C3 - 1.5 mA	 C3 - 1.5 mA 	 (1.00 / 0.72) 
1197.	 66.3 	 C0 - 1.5 mA	 C2 - 3.0 mA 	 (0.16 / 0.39) 
1198.	 66.2 	 C1 - 1.5 mA	 C1 - 2.0 mA 	 (0.64 / 0.08) 
1199.	 66.1 	 C3 - 2.5 mA	 C2 - 3.0 mA 	 (1.00 / 0.39) 
1200.	 65.8 	 C3 - 2.0 mA	 C0 - 2.5 mA 	 (1.00 / 0.00) 
1201.	 65.7 	 C0 - 3.0 mA	 C0 - 5.5 mA 	 (0.19 / 0.03) 
1202.	 65.3 	 C3 - 2.5 mA	 C1 - 4.5 mA 	 (1.00 / 0.15) 
1203.	 65.3 	 C3 - 3.0 mA	 C1 - 3.0 mA 	 (1.00 / 0.12) 
1204.	 65.2 	 C3 - 1.5 mA	 C2 - 4.0 mA 	 (1.00 / 0.39) 
1205.	 65.1 	 C3 - 2.5 mA	 C0 - 4.5 mA 	 (1.00 / 0.02) 
1206.	 65.0 	 C2 - 1.5 mA	 C0 - 5.5 mA 	 (0.98 / 0.03) 
1207.	 64.7 	 C3 - 3.0 mA	 C0 - 5.5 mA 	 (1.00 / 0.03) 
1208.	 64.2 	 C0 - 1.5 mA	 C1 - 4.5 mA 	 (0.16 / 0.15) 
1209.	 64.2 	 C3 - 2.5 mA	 C2 - 2.5 mA 	 (1.00 / 0.38) 
1210.	 64.2 	 C3 - 2.0 mA	 C2 - 3.5 mA 	 (1.00 / 0.39) 
1211.	 64.0 	 C0 - 3.0 mA	 C1 - 2.5 mA 	 (0.19 / 0.11) 
1212.	 63.9 	 C3 - 2.5 mA	 C1 - 4.0 mA 	 (1.00 / 0.14) 
1213.	 63.8 	 C0 - 2.5 mA	 C1 - 1.5 mA 	 (0.19 / 0.07) 
1214.	 63.7 	 C0 - 2.5 mA	 C0 - 5.0 mA 	 (0.19 / 0.03) 
1215.	 63.2 	 C3 - 2.0 mA	 C0 - 3.0 mA 	 (1.00 / 0.00) 
1216.	 63.2 	 C0 - 3.0 mA	 C1 - 2.0 mA 	 (0.19 / 0.08) 
1217.	 63.1 	 C0 - 2.5 mA	 C1 - 3.0 mA 	 (0.19 / 0.12) 
1218.	 62.9 	 C0 - 1.5 mA	 C2 - 2.5 mA 	 (0.16 / 0.38) 
1219.	 62.9 	 C0 - 2.0 mA	 C2 - 2.0 mA 	 (0.18 / 0.37) 
1220.	 62.9 	 C3 - 3.0 mA	 C1 - 2.5 mA 	 (1.00 / 0.11) 
1221.	 62.8 	 C3 - 2.0 mA	 C1 - 5.5 mA 	 (1.00 / 0.18) 
1222.	 62.7 	 C3 - 3.0 mA	 C1 - 2.0 mA 	 (1.00 / 0.08) 
1223.	 62.6 	 C2 - 1.5 mA	 C1 - 2.5 mA 	 (0.98 / 0.11) 
1224.	 62.4 	 C0 - 1.5 mA	 C0 - 4.0 mA 	 (0.16 / 0.02) 
1225.	 62.2 	 C0 - 2.0 mA	 C1 - 3.5 mA 	 (0.18 / 0.13) 
1226.	 62.0 	 C3 - 1.5 mA	 C2 - 3.5 mA 	 (1.00 / 0.39) 
1227.	 61.6 	 C0 - 2.0 mA	 C2 - 1.5 mA 	 (0.18 / 0.35) 
1228.	 61.5 	 C2 - 1.5 mA	 C1 - 2.0 mA 	 (0.98 / 0.08) 
1229.	 61.5 	 C3 - 2.5 mA	 C2 - 2.0 mA 	 (1.00 / 0.37) 
1230.	 61.1 	 C3 - 2.5 mA	 C1 - 3.5 mA 	 (1.00 / 0.13) 
1231.	 61.1 	 C3 - 2.0 mA	 C2 - 3.0 mA 	 (1.00 / 0.39) 
1232.	 60.9 	 C0 - 2.5 mA	 C0 - 5.5 mA 	 (0.19 / 0.03) 
1233.	 60.8 	 C3 - 2.5 mA	 C2 - 1.5 mA 	 (1.00 / 0.35) 
1234.	 60.7 	 C3 - 2.0 mA	 C1 - 5.0 mA 	 (1.00 / 0.17) 
1235.	 60.5 	 C3 - 1.5 mA	 C0 - 1.5 mA 	 (1.00 / 0.00) 
1236.	 60.4 	 C0 - 1.5 mA	 C1 - 4.0 mA 	 (0.16 / 0.14) 
1237.	 60.4 	 C3 - 1.5 mA	 C0 - 2.0 mA 	 (1.00 / 0.00) 
1238.	 59.4 	 C3 - 1.5 mA	 C1 - 5.5 mA 	 (1.00 / 0.18) 
1239.	 58.9 	 C0 - 2.5 mA	 C1 - 2.5 mA 	 (0.19 / 0.11) 
1240.	 58.6 	 C3 - 2.0 mA	 C0 - 3.5 mA 	 (1.00 / 0.01) 
1241.	 58.5 	 C3 - 2.0 mA	 C2 - 2.5 mA 	 (1.00 / 0.38) 
1242.	 58.4 	 C3 - 1.5 mA	 C2 - 3.0 mA 	 (1.00 / 0.39) 
1243.	 58.3 	 C3 - 2.5 mA	 C1 - 1.5 mA 	 (1.00 / 0.07) 
1244.	 58.2 	 C3 - 2.5 mA	 C0 - 5.0 mA 	 (1.00 / 0.03) 
1245.	 58.1 	 C0 - 1.5 mA	 C0 - 4.5 mA 	 (0.16 / 0.02) 
1246.	 58.0 	 C0 - 2.5 mA	 C1 - 2.0 mA 	 (0.19 / 0.08) 
1247.	 57.9 	 C3 - 1.5 mA	 C0 - 2.5 mA 	 (1.00 / 0.00) 
1248.	 57.8 	 C3 - 2.5 mA	 C1 - 3.0 mA 	 (1.00 / 0.12) 
1249.	 57.6 	 C3 - 2.0 mA	 C1 - 4.5 mA 	 (1.00 / 0.15) 
1250.	 57.2 	 C0 - 1.5 mA	 C2 - 2.0 mA 	 (0.16 / 0.37) 
1251.	 56.6 	 C3 - 1.5 mA	 C1 - 5.0 mA 	 (1.00 / 0.17) 
1252.	 56.3 	 C0 - 2.0 mA	 C1 - 1.5 mA 	 (0.18 / 0.07) 
1253.	 56.2 	 C0 - 2.0 mA	 C0 - 5.0 mA 	 (0.18 / 0.03) 
1254.	 56.1 	 C3 - 2.5 mA	 C0 - 5.5 mA 	 (1.00 / 0.03) 
1255.	 55.5 	 C0 - 2.0 mA	 C1 - 3.0 mA 	 (0.18 / 0.12) 
1256.	 55.2 	 C3 - 1.5 mA	 C2 - 2.5 mA 	 (1.00 / 0.38) 
1257.	 55.2 	 C3 - 2.0 mA	 C1 - 4.0 mA 	 (1.00 / 0.14) 
1258.	 54.7 	 C3 - 2.5 mA	 C1 - 2.5 mA 	 (1.00 / 0.11) 
1259.	 54.7 	 C3 - 1.5 mA	 C0 - 3.0 mA 	 (1.00 / 0.00) 
1260.	 54.4 	 C3 - 2.0 mA	 C2 - 2.0 mA 	 (1.00 / 0.37) 
1261.	 54.2 	 C3 - 2.0 mA	 C0 - 4.0 mA 	 (1.00 / 0.02) 
1262.	 53.8 	 C0 - 1.5 mA	 C2 - 1.5 mA 	 (0.16 / 0.35) 
1263.	 53.8 	 C3 - 2.5 mA	 C1 - 2.0 mA 	 (1.00 / 0.08) 
1264.	 52.7 	 C0 - 1.5 mA	 C1 - 3.5 mA 	 (0.16 / 0.13) 
1265.	 52.6 	 C3 - 1.5 mA	 C1 - 4.5 mA 	 (1.00 / 0.15) 
1266.	 52.5 	 C0 - 2.0 mA	 C0 - 5.5 mA 	 (0.18 / 0.03) 
1267.	 52.2 	 C3 - 2.0 mA	 C0 - 4.5 mA 	 (1.00 / 0.02) 
1268.	 52.0 	 C3 - 2.0 mA	 C2 - 1.5 mA 	 (1.00 / 0.35) 
1269.	 51.2 	 C3 - 2.0 mA	 C1 - 3.5 mA 	 (1.00 / 0.13) 
1270.	 50.1 	 C0 - 2.0 mA	 C1 - 2.5 mA 	 (0.18 / 0.11) 
1271.	 49.9 	 C3 - 1.5 mA	 C2 - 2.0 mA 	 (1.00 / 0.37) 
1272.	 49.3 	 C3 - 1.5 mA	 C1 - 4.0 mA 	 (1.00 / 0.14) 
1273.	 49.1 	 C3 - 1.5 mA	 C0 - 3.5 mA 	 (1.00 / 0.01) 
1274.	 48.8 	 C0 - 2.0 mA	 C1 - 2.0 mA 	 (0.18 / 0.08) 
1275.	 46.6 	 C3 - 2.0 mA	 C1 - 3.0 mA 	 (1.00 / 0.12) 
1276.	 46.0 	 C3 - 1.5 mA	 C2 - 1.5 mA 	 (1.00 / 0.35) 
1277.	 45.0 	 C3 - 2.0 mA	 C0 - 5.0 mA 	 (1.00 / 0.03) 
1278.	 44.1 	 C3 - 1.5 mA	 C0 - 4.0 mA 	 (1.00 / 0.02) 
1279.	 44.0 	 C3 - 2.0 mA	 C1 - 1.5 mA 	 (1.00 / 0.07) 
1280.	 44.0 	 C3 - 1.5 mA	 C1 - 3.5 mA 	 (1.00 / 0.13) 
1281.	 43.4 	 C0 - 1.5 mA	 C1 - 3.0 mA 	 (0.16 / 0.12) 
1282.	 42.7 	 C3 - 2.0 mA	 C0 - 5.5 mA 	 (1.00 / 0.03) 
1283.	 42.6 	 C0 - 1.5 mA	 C0 - 5.0 mA 	 (0.16 / 0.03) 
1284.	 42.5 	 C0 - 1.5 mA	 C1 - 1.5 mA 	 (0.16 / 0.07) 
1285.	 42.5 	 C3 - 2.0 mA	 C1 - 2.5 mA 	 (1.00 / 0.11) 
1286.	 42.0 	 C3 - 1.5 mA	 C0 - 4.5 mA 	 (1.00 / 0.02) 
1287.	 40.1 	 C3 - 2.0 mA	 C1 - 2.0 mA 	 (1.00 / 0.08) 
1288.	 37.9 	 C3 - 1.5 mA	 C1 - 3.0 mA 	 (1.00 / 0.12) 
1289.	 37.7 	 C0 - 1.5 mA	 C0 - 5.5 mA 	 (0.16 / 0.03) 
1290.	 35.7 	 C0 - 1.5 mA	 C1 - 2.5 mA 	 (0.16 / 0.11) 
1291.	 34.0 	 C3 - 1.5 mA	 C0 - 5.0 mA 	 (1.00 / 0.03) 
1292.	 32.8 	 C0 - 1.5 mA	 C1 - 2.0 mA 	 (0.16 / 0.08) 
1293.	 32.6 	 C3 - 1.5 mA	 C1 - 2.5 mA 	 (1.00 / 0.11) 
1294.	 31.8 	 C3 - 1.5 mA	 C1 - 1.5 mA 	 (1.00 / 0.07) 
1295.	 31.6 	 C3 - 1.5 mA	 C0 - 5.5 mA 	 (1.00 / 0.03) 
1296.	 28.5 	 C3 - 1.5 mA	 C1 - 2.0 mA 	 (1.00 / 0.08) 
